feature,prominence
os ,0.0014281556065503021
tee,0.001427296653621778
vbd vb,0.0014269235820953306
stu,0.0014242546196114906
scr,0.0014210943082956717
 5,0.0014193060632057934
if ,0.001416159125971758
ken,0.0014158874514159682
l h,0.001414896149697163
iou,0.0014135583093519836
hts,0.0014130966504242338
emi,0.0014118987807919567
hol,0.0014094989280828678
vbd rbr,0.001408947539654662
dai,0.0014083545427797564
jor,0.001407948714407685
nfl,0.0014070577220370475
tab,0.0014066795193654518
onl,0.001406624685975843
maj,0.0014043288828505872
ntl,0.0014033932489138394
mea,0.0014030351045804963
amp,0.0014027221480284217
arn,0.0014019150699828681
ajo,0.0014014176196392523
ale,0.0014008178610892257
ife,0.0013997121595938566
r n,0.0013996477716725468
urd,0.0013995348647179752
err,0.0013974491584617284
rib,0.0013965750256580976
sot,0.0013964808370227567
bel,0.0013952717514350693
l l,0.001394472933318132
xpe,0.001394041903847674
erg,0.0013939724599687279
tex,0.0013898797502842571
 ja,0.0013858668775761011
o o,0.0013852084417467635
r g,0.0013833113789712792
ndu,0.0013825042585225984
nni,0.0013821959881198343
rp,0.0013818689664893326
4 ,0.0013816521632437448
eet,0.0013790300660948547
a. ,0.0013782244115902874
arm,0.0013779814874901244
hy,0.0013755239146678185
 if,0.0013753292284426348
thu,0.0013724066830078522
umb,0.0013714661726408576
pac,0.0013676585976397778
mic,0.0013673454666949317
oma,0.0013665572293735484
od ,0.0013642125125091211
f m,0.0013636341595308274
nio,0.0013622764567474389
 my,0.0013590289903931117
net,0.0013583015565762076
ume,0.001355073284037171
rda,0.0013550449239408617
u n,0.0013546323891973299
edu,0.0013543152261786652
ula,0.0013519397359518619
sue,0.001351925967408087
tta,0.0013509641930965163
ean,0.0013505686043516483
m o,0.0013504279693625147
esc,0.0013501963871550354
adi,0.0013486643310709444
"ce,",0.0013480081909267062
"h,",0.0013477690720247427
"h, ",0.0013477690720247427
tea,0.0013477612646978147
ull,0.0013450082539804584
cra,0.0013431960182719133
..,0.0013431880030022327
urc,0.001342577575150023
olo,0.001341553886782383
eth,0.0013406093937869462
wel,0.0013403671128662809
ege,0.00134033813456051
vb wrb,0.0013401973993908663
roa,0.001339955075824383
dra,0.0013366569063193317
blo,0.0013338717014242838
cid,0.0013327124407539366
gy,0.0013302513612445247
urr,0.0013283709807630293
xi,0.0013272399242729904
", n",0.0013269279415775224
g r,0.0013261650525301669
osi,0.0013249462456914084
e 1,0.0013247493145710637
pti,0.0013245184285142814
 ke,0.0013224973939884941
zen,0.0013224012875695176
oot,0.0013222318606346012
mal,0.0013201905169807067
jec,0.0013199267038435786
nue,0.0013198378839771345
fox,0.0013184861902992451
plo,0.0013152238514595959
g. ,0.001315050711308067
uit,0.0013127609945089193
siv,0.0013116931260451293
jud,0.0013114975854242714
rna,0.001309280238960539
"ns,",0.0013090249210752157
ics,0.001308589278234292
dv,0.0013077275239707792
 pi,0.0013056526977069244
oe,0.0013018312442591837
dly,0.0013012973085920396
xec,0.0012986570479168833
itu,0.0012976988865366658
bei,0.0012971914416139408
cli,0.0012970504366027424
10,0.0012952902630847679
oba,0.0012937083621613608
 gl,0.0012924473487325487
cap,0.0012919534561677724
iza,0.001290953750014207
vil,0.0012907969156302366
tc,0.0012906856240823444
lls,0.0012904393459967896
o g,0.0012885818464017996
ka,0.001287223879672621
rod,0.001286783075941157
rsd,0.0012852105640260994
cts,0.0012849643103360216
isa,0.001284303797418859
ped,0.0012834144875153732
sia,0.0012833505368790386
lla,0.0012822237563199774
jj vbn,0.001281245282448015
da ,0.0012792777890550115
oce,0.001279240753771101
ocu,0.0012781255958224046
dc,0.0012778746606450688
h h,0.0012753941501590115
iff,0.0012748681318536757
y g,0.0012734249983664874
ccu,0.0012732863309314237
usa,0.0012732268838962194
ait,0.001272368027933509
50,0.001272026252677568
twe,0.0012716044291781264
ths,0.0012711182101488052
xas,0.0012709426234585746
 19,0.0012708068542396228
lot,0.0012703058712918661
gne,0.001270055758600271
uir,0.001269641408987315
f d,0.0012692043033345703
zat,0.001268299878176018
ibe,0.0012681004978651734
adv,0.0012666876494689084
ip ,0.001265582542448567
fie,0.0012653172686351484
eep,0.001263777138842818
m i,0.001262931994979887
upr,0.001260661670069156
dir,0.0012574752601488982
pli,0.0012574138222639188
. d,0.0012568886457114165
tiz,0.001256697021883417
l g,0.001255588070466239
 ec,0.0012548771350668502
beg,0.0012538775860586532
mel,0.0012529736729471681
cin,0.0012527852155983957
ffo,0.0012511496226677876
ued,0.0012477314297127749
rei,0.001245788090928763
leb,0.00124524644799301
iso,0.0012451262119997377
pow,0.001243633950596645
sco,0.00124362564641397
pai,0.0012430068961789217
fig,0.001242441383254324
do ,0.0012414836675309893
a e,0.001240910289017376
eam,0.0012406609770018876
ama,0.0012396942083343903
rap,0.0012390470816587692
irm,0.001238092731159969
mas,0.0012366137001156659
ink,0.0012349334206355788
put,0.0012326555267304074
uch,0.0012315467871778668
mpt,0.0012312825690912975
tti,0.0012295896678038748
o n,0.0012295074702707801
too,0.0012293077803160642
ayi,0.0012284335426950913
lt ,0.001226944760719822
lue,0.0012261859173153167
pe ,0.0012255192151467973
ket,0.0012254986660899562
org,0.0012250678108952828
lk,0.001224159209578942
tud,0.0012237454596913783
26,0.0012232512954264618
bs ,0.0012223032574307413
tag,0.0012220512109930189
n g,0.0012214029446501531
bus,0.0012206601225913504
det,0.0012185630685761278
ex ,0.0012180202221687495
n j,0.0012174561309865346
urg,0.001216004089713622
n y,0.001215647116473703
ul ,0.001215317133511953
e 2,0.001215208813811017
els,0.001214706925740342
rif,0.0012126853010920161
cos,0.0012104850571058696
rli,0.001210447119173631
uss,0.001210259127774487
run,0.0012091838663023115
dor,0.0012078127783393706
k o,0.001207456964989948
ept,0.0012071666173063796
nic,0.001205538874388369
wom,0.0012053416557379405
m e,0.0012043448465495028
"an,",0.0012020043723613419
ox ,0.0011998626853891277
n v,0.001199780652456467
sex,0.001199435356613143
ask,0.0011989387673507807
 ph,0.0011965065196793206
l n,0.00119480992467996
fai,0.0011945747140478336
g d,0.0011925870316485232
"k,",0.001192424759038227
"k, ",0.001192424759038227
ebr,0.0011918174123622845
icl,0.0011902047902689029
ool,0.0011894156216610055
t v,0.0011892968831071426
lim,0.0011892119193333704
ets,0.0011885554697975884
iol,0.0011873436849169003
wan,0.0011872088473849512
asi,0.00118715039190629
ady,0.0011852140611324138
um ,0.0011843045993976543
3 ,0.001183436484065261
 gi,0.0011830477370758626
 10,0.0011811098575244463
wea,0.0011809800766551378
gy ,0.0011797745542512326
aud,0.0011788800291696558
met,0.0011744147140457645
mad,0.0011737241177903436
w e,0.0011727299494074883
epr,0.0011710185691153879
tom,0.0011668237414285403
goi,0.0011664065587863044
pay,0.0011663073688151866
az,0.0011650527592936936
te.,0.0011612667382395556
bc,0.0011604681525932508
van,0.0011599216684339392
flo,0.0011597370796484635
oad,0.0011595750356502338
lp,0.001158580997901945
rga,0.0011579587443464195
rve,0.001155695540273661
mpe,0.0011553316010100732
une,0.0011545307917024742
rut,0.00115397476534882
ok ,0.0011537295392229825
ppl,0.0011529087007492228
bot,0.001152497623708718
tto,0.0011494024490208352
spa,0.0011485609333270373
p f,0.0011485519109627337
olu,0.0011470622461201344
efu,0.0011462558462512137
sub,0.0011461209007812452
"o, ",0.0011460591435156642
"o,",0.0011460591435156642
ago,0.0011455016074725887
g u,0.0011440189371336687
onv,0.001142093516290136
hl,0.0011410535960319059
ap ,0.0011404373865336935
hie,0.0011397250926441713
sol,0.0011389181617447565
ft ,0.0011387894015632814
", l",0.0011387724636651153
nua,0.0011374295710894385
7 ,0.001136219832767407
nly,0.0011354483190141576
non,0.001131470863607107
ush,0.0011311842918534354
cum,0.0011309892803696524
 7,0.001129595903617378
nam,0.0011295208050128233
a v,0.0011257946977006193
ctu,0.0011253413844797525
rno,0.0011249375076516279
nco,0.0011225248590944876
ruc,0.0011206188562267662
deo,0.001119910869052873
niz,0.0011187064567666643
iva,0.0011182459527368782
bb,0.0011169121114388584
d v,0.0011153773163885975
rog,0.0011131972071627538
rik,0.0011120211903063537
ots,0.0011116371235097735
uel,0.0011113816431069115
s v,0.0011113599219695215
cs ,0.0011111473293085787
8 ,0.0011109602369213712
div,0.00110815600898169
h p,0.0011076941593394119
big,0.0011074966209312035
w y,0.001107486634146164
"se,",0.0011062333131674391
sus,0.001105239454262133
y u,0.0011049030417891986
gui,0.0011048877080647916
mou,0.0011037143106515546
sca,0.0011032375322382883
glo,0.0011026649647132263
loo,0.0011024849228005176
ior,0.001101567913722228
an.,0.0011004716245369673
uto,0.0010987885685702005
pat,0.0010983982930664604
odu,0.0010981615916384102
. l,0.0010981160686155116
num,0.001097842699624735
h.,0.001096765230284323
ty.,0.0010949685801163545
sui,0.0010934868232887513
ek ,0.001093285827431045
doc,0.0010930515861514094
sal,0.0010925142160622039
lob,0.001091720924562119
ttl,0.0010895717509284615
. n,0.0010879683136026568
22,0.001087794425205732
026,0.0010874359156664345
bra,0.0010852648019513808
h f,0.001082714188032005
e k,0.0010823788555238013
jan,0.0010820847437157948
r u,0.0010819520059679602
c a,0.0010800776114819196
sch,0.0010792227270622226
"m,",0.0010789402028085898
"m, ",0.0010789402028085898
ogr,0.0010777480413808726
avi,0.0010769829701543373
ry.,0.0010763962917931136
"0,",0.0010763382836262382
 25,0.001075550247901569
boa,0.0010744413324190996
c s,0.0010725973918318202
"ry,",0.001071743985201174
w a,0.0010713588195509864
amo,0.0010708517016135
abi,0.0010704129449998097
lev,0.0010702944414641919
 ow,0.0010697758565327382
p o,0.0010695530133347081
tut,0.0010692696818122831
 sw,0.0010692228990980327
oni,0.0010688806451405015
opo,0.0010688037602936112
a o,0.0010679550145405328
rmi,0.0010659150134610877
ims,0.0010646694047465695
w.,0.0010632480285704263
nsu,0.0010619485194558295
niv,0.0010617316755135292
rof,0.0010616650480001536
rf,0.0010611699872742828
rar,0.0010606581835942996
nan,0.0010602492839350995
pho,0.0010598656892844766
qua,0.0010596739870670905
rks,0.0010579726992036773
ank,0.0010579504090113428
lau,0.0010572108135025828
mag,0.0010561600793242277
epe,0.0010544595096254898
dro,0.0010534826629229038
i d,0.0010527011535340191
alk,0.0010515503626212805
ila,0.00105103298578012
far,0.0010497738892597602
neg,0.0010496459133072194
elp,0.0010496093727968342
aly,0.0010494273711055466
suc,0.0010483600484674628
ef ,0.0010477288872733335
fal,0.0010473425707627055
vol,0.0010458948605868215
lr,0.0010436452337785358
lem,0.0010433307496062077
p s,0.0010428089554529415
ez,0.0010427924938825155
"al,",0.0010393279116613573
go ,0.0010382868391203336
gna,0.0010375234352233557
uli,0.0010368558701265424
lm,0.0010358421565210356
cks,0.0010355990427336895
h m,0.0010351124653803017
bat,0.0010342327446571185
pus,0.001033804676667952
 il,0.0010336956177293473
"ly,",0.0010329672720975336
ows,0.0010324553783491617
wal,0.0010323416725785994
mps,0.0010308982557930653
e y,0.0010283138406939547
rms,0.0010280943816011491
m s,0.0010267000209492271
yst,0.0010264433964212469
aig,0.0010258589111635887
oom,0.0010256278718917542
acr,0.0010249677091940087
sh ,0.0010246516268448325
ane,0.0010240474597889501
loy,0.001023789253475075
fea,0.0010237502992325482
gua,0.001022288839828148
9 ,0.0010201526217019814
nfi,0.0010200174716374414
dan,0.0010199236857706623
pte,0.0010197474694401154
ura,0.0010181157601599348
fb,0.0010179169380707272
ix,0.0010168561149106567
gue,0.0010162676921133614
aun,0.0010140782136887937
h w,0.001013746094636099
sma,0.0010136088115821893
fbi,0.0010129268313398628
lv,0.0010127607727971717
"1,",0.0010121827169805601
np,0.00100854431287284
ego,0.0010085405098938414
nb,0.0010082459987398465
ito,0.0010078191083528086
g l,0.0010076837645122158
hum,0.0010074570196978543
?,0.0010074218590050334
bar,0.0010073605974910895
 eu,0.0010072888724656204
aws,0.0010071208360200987
o v,0.001006558791953258
cul,0.0010044355646967261
025,0.001004378304494499
yer,0.0010028888903763117
cil,0.0010020251855777749
ala,0.0010019967245152419
exc,0.001001153559483102
xc,0.001001153559483102
mun,0.0010003427033818204
vem,0.000999853857102998
30,0.000997037872390188
opi,0.000996197565627942
fec,0.00099494172232715
p i,0.0009949162866495626
ung,0.0009948118715363777
al.,0.0009947761481160606
la ,0.0009942875227910962
oar,0.0009929411214574543
pm,0.0009918785576577946
n 1,0.0009907619729023224
1 ,0.0009888435397239815
ep.,0.0009875137147671244
eld,0.0009868695700311762
edl,0.000985929908166327
raf,0.0009846639811038535
lop,0.0009829280183441497
sev,0.0009827117546102686
ddi,0.0009806916912873669
 9,0.0009801949431474883
hra,0.0009796464840653208
zed,0.0009796238104374272
dde,0.0009791900165446196
o.,0.0009787767836208785
ai ,0.00097698226995028
"t ,",0.0009764940870908027
fli,0.0009753744648780612
oj,0.0009751295773875031
"ty,",0.0009751126990614419
api,0.0009750271643407204
exi,0.0009749432906067116
hy ,0.0009733949111297291
rw,0.0009732909524480393
cki,0.0009717669818669332
rb,0.0009714023751804447
ico,0.0009707113022715805
tch,0.0009703455076651717
ca ,0.0009698874880604945
sum,0.0009693162626138554
asu,0.0009689776442865254
tod,0.0009683804077935866
ais,0.0009675999119231118
dom,0.0009659092537863938
etu,0.0009657600881610376
ske,0.0009645568000911585
pur,0.0009638375870659782
 ol,0.0009633943996497898
lys,0.0009626045686090197
ysi,0.0009620903394094152
bre,0.0009620873000395996
 fb,0.000960375902239261
sso,0.0009602252939427736
zi,0.0009598080627126646
a i,0.0009597480495262673
f w,0.0009584553180949653
ode,0.0009579711391071548
rob,0.0009552259212581211
uts,0.0009550262592947023
got,0.0009547291767153376
liz,0.0009541009317207746
oda,0.0009526987114103355
pok,0.0009525710636188359
kl,0.000952118567505862
fat,0.0009503959635587732
usp,0.0009503006390387948
wid,0.0009494699818628877
oes,0.0009491907874876125
ees,0.0009489746861039355
uk,0.0009466596515648545
gge,0.0009465276903312973
fe ,0.0009462038145935095
mpi,0.0009446835281138678
uma,0.0009438513916351144
eo ,0.00094339576735323
", 2",0.0009424835917229455
o u,0.0009410539906697104
bi ,0.0009406771737788561
gel,0.0009404233810510217
sib,0.000940391267208293
sor,0.0009403443412853067
"ar,",0.0009396253467060932
13,0.0009378062673630794
lab,0.0009377719312086768
h. ,0.0009356032285245632
mee,0.0009347264096596641
b ,0.0009337921539836953
24,0.0009336341089727694
cb,0.0009335141453791811
 cb,0.0009335141453791811
"le,",0.0009325655753744679
k i,0.0009323344559514018
01,0.0009322651459780187
nar,0.0009319017481320759
ldi,0.0009298849519420629
rgi,0.0009292448980356487
ova,0.0009288593815363418
l j,0.0009282217273806673
raw,0.0009243304787330831
nli,0.0009237038468287974
lti,0.0009234125895046585
civ,0.0009230666638697925
jun,0.0009221990194897262
ar.,0.0009220764240904232
acy,0.0009211065954279983
? ,0.000920034566204365
cea,0.0009194026643769657
nsh,0.0009185389766184774
co ,0.0009176454790955188
rtu,0.0009167242961620487
k.,0.0009162514063333032
bt,0.0009160254025020456
awa,0.0009140091957000807
0 p,0.000913996832279183
enn,0.000913928983554195
alo,0.0009127487581459783
epi,0.0009124548269548231
nie,0.0009117791349901709
m b,0.000911231649763956
bc ,0.0009108211007989762
elf,0.0009097286536957282
ads,0.0009094673132922498
ift,0.0009081396036374817
 sy,0.0009079628189910567
f g,0.0009075564161528483
nk ,0.0009064569437296291
cru,0.0009064552620774157
 sl,0.0009063031285612427
mr,0.0009040647249187386
nvi,0.000903169444517508
iev,0.0009021062867233432
t j,0.0009017833434153969
mmu,0.000901392657710681
w w,0.0009009655154463141
uca,0.0008996692878594118
ecl,0.000897614967535849
ngl,0.0008971728555564561
f l,0.0008969043833733127
"te,",0.0008968703862374277
mr.,0.0008967017738650318
wat,0.0008962024637580166
sam,0.000895867171846867
25 ,0.0008957938881143183
eno,0.000895521604009695
lut,0.00089383896351678
ups,0.0008935789335669749
ehi,0.0008924729160308109
lib,0.0008923967662880358
dal,0.0008905638426504195
lf ,0.0008905474553601837
 ep,0.0008897344977483996
sm ,0.0008895591159371548
y v,0.0008892913488051277
eks,0.0008881671883945156
sic,0.0008881336917593636
st.,0.0008870835773590809
ndm,0.0008864552202480728
le.,0.0008863482429235505
m w,0.0008863435650518068
fs,0.000885713641512435
ler,0.0008847735086268219
goo,0.000884485162805715
fle,0.0008833277787862562
eav,0.0008807992540071017
"5,",0.0008801768808279231
sci,0.0008798233822573172
uro,0.0008795956477563097
coo,0.0008793953654974035
scu,0.0008788223116121625
 uk,0.000877837560278569
bin,0.0008777543084064013
swe,0.000876111389050264
15,0.0008747675704537649
uil,0.000874471803632583
 mr,0.0008743538641781362
lag,0.0008740431393455064
v.,0.000873760385100159
gas,0.0008736348476297586
nty,0.0008736272115457878
icy,0.0008731169020458825
gul,0.0008730431951572264
eft,0.0008723223467785154
ape,0.0008720436564965475
ax,0.0008718182918142139
oon,0.0008701478018722117
apr,0.0008692876219837202
sag,0.0008690142029169116
gle,0.0008688570493886969
m f,0.0008671586380247493
. u,0.0008667435936253992
 av,0.0008667371056501273
c.,0.0008665263936808497
"ll,",0.0008663108099622531
f u,0.0008661574135398381
oki,0.0008640591635331471
s j,0.0008639488680302402
w. ,0.0008635450183800072
ncr,0.0008631871061563907
lad,0.0008628866733994525
rki,0.0008611967871223952
"nd,",0.0008589050143075819
"st,",0.0008583615025786722
 8,0.0008572826467717322
dca,0.00085715590743357
rns,0.0008568494989258056
tua,0.0008563266256453296
lay,0.0008560743360305678
key,0.0008553983641738129
map,0.0008532558368061392
hap,0.0008531966621124452
i w,0.0008531842590555573
lef,0.0008523014646648918
joi,0.0008520707682827876
onn,0.0008520165847981452
en.,0.0008519106854489204
tf,0.0008512403745500687
sg,0.0008509454480563681
v. ,0.0008492621006424312
ow.,0.0008488298474585031
avo,0.0008485703301200992
uid,0.0008481417809762449
anu,0.00084787597019661
 ob,0.0008470734525071619
h b,0.0008465436081500281
kel,0.0008430690306858859
c r,0.0008403565221896548
taf,0.0008384044560340629
rau,0.0008381648866506153
sil,0.0008377697797225832
nel,0.0008369954183576655
ghe,0.0008367709537248833
alu,0.0008362309162022696
ham,0.0008356876484867412
p w,0.0008355594125388451
teh,0.0008345044358658948
cbs,0.0008341123710382905
"th,",0.0008339886461979603
lam,0.0008326527790922341
m c,0.0008321536951000518
fel,0.000831063544251396
bed,0.0008309121212172775
uen,0.0008303966473864381
teg,0.0008296443921859524
nga,0.0008294121627890116
pot,0.0008292469116445975
f r,0.0008290964044189498
job,0.000828979227923498
se.,0.0008284255019835367
gar,0.0008283178170408272
ibi,0.0008278337558339082
pra,0.0008264572843930492
ben,0.0008250336937259046
p p,0.000823557364698896
ehr,0.0008223634580826598
"w,",0.0008220550079256355
"w, ",0.0008220550079256355
"., ",0.0008214032896852873
".,",0.0008214032896852873
bur,0.0008213920951162222
rva,0.0008213850241205469
cei,0.0008211393705777054
fy,0.0008203009158734561
gio,0.000819787177377753
wri,0.0008191305080770637
sly,0.0008188810034534347
 sm,0.0008188142257857346
nov,0.0008185628439325044
sys,0.0008173567451248403
"me,",0.0008172950293817868
yt,0.0008172041032424942
pt ,0.0008164265519894811
eur,0.0008157845880035216
rpo,0.0008136920015223821
dme,0.0008134958758741711
hir,0.0008131528055073317
eps,0.0008127735403914091
eba,0.0008122383653263397
uz,0.0008107830106355455
dua,0.0008106853125119687
ayo,0.0008102318457234617
giv,0.0008101884105794381
 oc,0.0008099955934139042
ppi,0.0008099648131162456
ep ,0.0008095021619846268
yp,0.0008090971459439258
rug,0.0008085512335725781
rys,0.0008084663197287419
adl,0.0008080115299476941
boo,0.0008075547220850107
epu,0.0008068287646014844
nke,0.0008066547143956638
erf,0.0008066124031023591
. g,0.0008061870621465136
mot,0.0008059257538818622
het,0.0008054987627724342
pag,0.0008041645626081616
hn,0.0008027102800487088
gni,0.0008022394540034765
z ,0.0008018487994217429
rwa,0.0008017630573113374
nen,0.0008016432726427351
gun,0.0008015217969553883
f b,0.0008012706747879874
ig ,0.0008006168198404639
ipa,0.0008000812107334573
oye,0.0007986950149254162
ige,0.0007985971603921322
ias,0.000798235974024495
sa ,0.0007981362320798011
vir,0.0007980255543279339
aso,0.0007958786749892099
sem,0.0007951388114747387
ibu,0.000795040659891177
k. ,0.0007941866779853716
wl,0.0007941750128838542
mus,0.0007936860576694769
ly.,0.0007929188300978165
i a,0.0007928711668116104
hon,0.0007924389942710406
lp ,0.0007923802262080334
"ls,",0.000792329342375907
un ,0.0007904048198022555
nag,0.0007901040097591537
npr,0.0007885935613967409
lou,0.0007884223456324631
m p,0.0007883276386968243
vac,0.000788038431146008
ury,0.0007866072408053371
nvo,0.0007864774031092615
ply,0.0007863316307357561
s k,0.0007860381263021914
w m,0.000785194325642506
doe,0.0007832923610574792
nd.,0.0007827167536511595
dus,0.0007825556464010479
eiv,0.0007815117699658958
hop,0.0007802165816675495
cad,0.0007797123701252728
t .,0.0007788296813440228
"p, ",0.0007786175711637256
"p,",0.0007786175711637256
 x,0.0007779315351936667
hun,0.0007765862697866742
a u,0.0007747306903633316
dle,0.0007742861006951898
usl,0.000774182061524846
"2,",0.0007741136942026315
cep,0.0007736410126097403
wsu,0.0007733609419529817
rsa,0.0007729652920048377
git,0.0007728869406885177
tow,0.0007722238922359342
oje,0.0007713182874988885
o k,0.0007701333108101022
bla,0.0007700218358199152
rry,0.0007691971774365362
obe,0.0007688666687338166
m h,0.0007674472691553255
pop,0.0007664326456834766
250,0.0007660321924142408
 13,0.0007659751384380584
egu,0.0007657368758592212
rsh,0.0007651044235769254
roj,0.0007650962088811633
rmu,0.0007629284165381115
hm,0.0007629125031797553
nsp,0.0007628740121332011
ls.,0.000762296969791761
dh,0.0007610243892362378
utu,0.0007605842774595569
ify,0.0007604811339355185
rgu,0.0007599878712399054
feb,0.0007599600730609674
bui,0.0007585897546144263
chn,0.0007572634371096645
uy,0.0007568826526454924
nex,0.0007566875306000833
muz,0.000756349600390069
h d,0.0007561605149143188
rgy,0.0007560661296682772
urp,0.0007560054865689351
foo,0.0007553524419974374
", u",0.0007551997639558206
ola,0.0007537241737783017
ghl,0.0007528277993432279
y 1,0.0007517435532422689
nut,0.0007514751396669428
dri,0.0007512271382458157
d k,0.0007506263953646522
 15,0.0007500851147716314
wma,0.0007494725015315063
wm,0.0007494725015315063
ahe,0.0007494509439663704
ada,0.0007492525161768513
bru,0.000748803742732627
lte,0.0007477419811281713
lde,0.0007472040213828063
1.,0.000747104827367892
jou,0.0007467532099601615
wne,0.0007460972561296314
hai,0.0007452306188914018
tb,0.0007438734422766328
k f,0.000743697186487396
fs ,0.0007432289981642226
fes,0.0007426929090457146
xt ,0.0007413573917575562
olv,0.0007413562340656708
awm,0.0007411213775848818
ntu,0.0007396728234241417
"ne,",0.0007395523675198703
spr,0.0007395050162115739
nw,0.000738599422475631
w s,0.0007383049343975709
.c,0.0007369652930145
pir,0.0007365530307579391
18,0.0007364443354332449
mod,0.0007358240092789898
t 1,0.0007357406381108167
26 ,0.0007356292603147188
 je,0.0007340713413790723
y 2,0.0007334372574412333
uf,0.0007330266538203832
ds.,0.0007328261094782715
dt,0.0007319139358725758
o. ,0.0007318736708434282
dnt,0.0007318442528123089
0 m,0.0007314346083375525
ht.,0.0007303613897108527
w d,0.0007302978550761524
lve,0.0007285936049685075
ugg,0.0007283648113991275
ix ,0.0007276905906866069
ckl,0.0007269161019006895
gam,0.0007259371324178503
pul,0.0007255424092532337
snt,0.0007250057956634125
ras,0.0007248710538976312
uis,0.0007246899316600984
"re,",0.0007242187833981613
agi,0.0007239230497081461
x n,0.0007226942540866213
"ws,",0.0007225226768169614
lre,0.0007219784951977507
" 1,",0.0007218713486294956
ffs,0.0007217506962136447
dul,0.0007215898108971311
lg,0.0007210793123350705
bod,0.0007208585260884481
gon,0.0007207274252688241
aul,0.0007203386934113155
14,0.0007200807045195807
201,0.0007193106334035217
jur,0.0007191086486645212
xic,0.0007190898542283507
c p,0.000718897054319576
unn,0.0007183808612037613
sas,0.000717998329251767
uck,0.000717180064270235
c c,0.0007168552046217214
saf,0.0007149039785467514
r v,0.0007138838224077169
dli,0.0007123139584734677
ud ,0.0007118428574026332
ror,0.0007114949418569835
!,0.0007114765431172382
vit,0.0007110773179781784
ems,0.0007107274188593945
pme,0.000710546330599
epl,0.0007102174130889602
atc,0.0007097038796294476
uat,0.0007093226864662102
dhs,0.0007091251574914217
isk,0.0007090182606549341
 dh,0.0007087817422232427
 ur,0.000707503238164696
sim,0.0007070949457410027
yl,0.0007070607500701135
why,0.0007067037128437279
12,0.0007064318633382379
50 ,0.0007058829501628348
nec,0.0007058022452707833
aye,0.0007049703535949099
 ah,0.0007049523704457369
yth,0.0007043695078689488
", v",0.0007041052642825269
fee,0.000704020699832841
"0,0",0.0007039878956248495
", j",0.0007033798511903254
upt,0.000702362270403452
nol,0.0007023552433297163
gop,0.0007020850302160732
igg,0.0007018049262262974
sf,0.0007006248303913315
f n,0.0006994928996654475
idu,0.0006990223621700454
m d,0.0006984586788348978
s .,0.0006981578576249635
sef,0.0006974866191373062
3.,0.0006971561441611284
alr,0.0006967917432115326
chu,0.0006962278460725094
beh,0.0006946384483680107
ops,0.0006932979234188206
"c,",0.0006930089606426864
"c, ",0.0006930089606426864
rip,0.0006927996370845356
afe,0.0006922876886907858
hno,0.0006919361475484636
"6,",0.0006917766577869941
iri,0.000691587036690417
opm,0.0006906183634544957
iu,0.0006896944605573902
gib,0.0006864597342266228
lse,0.0006862445387176948
pet,0.000686087655263947
ddr,0.0006855665737602253
35,0.0006854809567168498
ipp,0.0006850953264394102
omb,0.000685079955942601
d y,0.0006841602174528571
gur,0.0006831328946797113
kee,0.0006828528611114744
"id,",0.0006820208826418947
ody,0.0006813133924530565
ky,0.0006794035289882381
"ow,",0.0006793579656389202
d 2,0.0006792072200209285
bea,0.000678621838534091
obs,0.0006785898856563737
w o,0.0006780722028917224
"ia,",0.0006779226259675791
ln,0.0006761758499804064
ogi,0.0006758887875052093
stl,0.0006757215803223125
ofi,0.0006755447962460325
hte,0.0006754176548617857
ams,0.0006751139830051411
r 2,0.0006743274352318634
"ge,",0.0006743060725318392
pee,0.0006742777658707473
fut,0.0006737490988443783
nnu,0.000673296004019011
"s ,",0.0006730813677422764
0 a,0.000672637273779796
ov.,0.0006707698918520802
amb,0.0006701360372347162
w r,0.0006696866449492724
mpr,0.0006688799770973336
tsi,0.0006688352531974914
 aw,0.0006684900409211926
ado,0.000668433041384502
lus,0.000667645231224431
gia,0.0006672043559484636
rup,0.0006667391828121355
022,0.000666720915051125
tob,0.0006666579775167152
rew,0.0006666211172982205
tir,0.000666191938689742
ct.,0.0006660254600933008
ubs,0.0006658113239984636
i t,0.0006657726229095338
h n,0.0006650136909284518
wif,0.0006644487536947244
osp,0.0006640201061054675
ze ,0.0006640087693778502
f j,0.0006639377545823137
igu,0.0006639072525329352
"9,",0.0006629084635028923
 18,0.0006625770245821884
ogy,0.0006625580250565386
alm,0.000662253390763484
b.,0.0006590258016163507
deb,0.000658597478069032
oal,0.0006579453618885529
th.,0.0006570107717854646
"ss,",0.0006551593940199405
osa,0.0006551408354004734
...,0.0006547579876075395
40,0.0006532303637217001
w i,0.0006528059342858424
idn,0.0006527573449074218
utt,0.000652735002544819
stm,0.0006526549862864524
lum,0.0006514871584644496
muc,0.0006514464041046579
2.,0.0006514457690369793
ils,0.0006510497408432987
lc,0.0006506811195434984
doi,0.0006502973116693192
shu,0.0006497986063177284
sep,0.000648565110777138
tfo,0.0006479037897549045
mul,0.0006476754568202391
i c,0.0006469369780537479
veh,0.0006467253257623006
h l,0.0006462028811014264
sk ,0.0006460851373527587
six,0.000646012169908628
 30,0.0006457522404278905
 dc,0.0006449079904040707
it.,0.0006448471264259206
edo,0.000644373278822281
ldr,0.0006442403069575503
m n,0.0006436054691310995
